locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBIIEENH_01148	CDS	7788	rep_92			Replicase polyprotein 1ab
EBIIEENH_01149	gene	3822	S_90			
EBIIEENH_01149	CDS	3822	S_90			Spike glycoprotein
EBIIEENH_01150	gene	828	3a_90			
EBIIEENH_01150	CDS	828	3a_90			Protein 3a
EBIIEENH_01151	gene	669	M_90			
EBIIEENH_01151	CDS	669	M_90			Membrane protein
EBIIEENH_01152	gene	186				
EBIIEENH_01152	CDS	186				hypothetical protein
EBIIEENH_01153	gene	366	7a_90			
EBIIEENH_01153	CDS	366	7a_90			Protein 7a
EBIIEENH_01154	gene	132				
EBIIEENH_01154	CDS	132				hypothetical protein
EBIIEENH_01155	gene	366				
EBIIEENH_01155	CDS	366				hypothetical protein
EBIIEENH_01156	gene	1260	N_89			
EBIIEENH_01156	CDS	1260	N_89			Nucleoprotein
EBIIEENH_01157	gene	156				
EBIIEENH_01157	CDS	156				hypothetical protein
EBIIEENH_01158	gene	43				
EBIIEENH_01158	misc_RNA	43				s2m
EBIIEENH_01159	gene	13218	1a_91			
EBIIEENH_01159	CDS	13218	1a_91			Replicase polyprotein 1a
EBIIEENH_01160	gene	82				
EBIIEENH_01160	misc_RNA	82				Corona_FSE
EBIIEENH_01161	gene	7788	rep_93			
EBIIEENH_01161	CDS	7788	rep_93			Replicase polyprotein 1ab
EBIIEENH_01162	gene	3822	S_91			
EBIIEENH_01162	CDS	3822	S_91			Spike glycoprotein
EBIIEENH_01163	gene	828	3a_91			
EBIIEENH_01163	CDS	828	3a_91			Protein 3a
EBIIEENH_01164	gene	669	M_91			
EBIIEENH_01164	CDS	669	M_91			Membrane protein
EBIIEENH_01165	gene	186				
EBIIEENH_01165	CDS	186				hypothetical protein
EBIIEENH_01166	gene	366	7a_91			
EBIIEENH_01166	CDS	366	7a_91			Protein 7a
EBIIEENH_01167	gene	132				
EBIIEENH_01167	CDS	132				hypothetical protein
EBIIEENH_01168	gene	366				
EBIIEENH_01168	CDS	366				hypothetical protein
EBIIEENH_01169	gene	1260	N_90			
EBIIEENH_01169	CDS	1260	N_90			Nucleoprotein
EBIIEENH_01170	gene	156				
EBIIEENH_01170	CDS	156				hypothetical protein
EBIIEENH_01171	gene	43				
EBIIEENH_01171	misc_RNA	43				s2m
EBIIEENH_01172	gene	13218	1a_92			
EBIIEENH_01172	CDS	13218	1a_92			Replicase polyprotein 1a
EBIIEENH_01173	gene	82				
EBIIEENH_01173	misc_RNA	82				Corona_FSE
EBIIEENH_01174	gene	7788	rep_94			
EBIIEENH_01174	CDS	7788	rep_94			Replicase polyprotein 1ab
EBIIEENH_01175	gene	3822	S_92			
EBIIEENH_01175	CDS	3822	S_92			Spike glycoprotein
EBIIEENH_01176	gene	828	3a_92			
EBIIEENH_01176	CDS	828	3a_92			Protein 3a
EBIIEENH_01177	gene	669	M_92			
EBIIEENH_01177	CDS	669	M_92			Membrane protein
EBIIEENH_01178	gene	186				
EBIIEENH_01178	CDS	186				hypothetical protein
EBIIEENH_01179	gene	366	7a_92			
EBIIEENH_01179	CDS	366	7a_92			Protein 7a
EBIIEENH_01180	gene	132				
EBIIEENH_01180	CDS	132				hypothetical protein
EBIIEENH_01181	gene	366				
EBIIEENH_01181	CDS	366				hypothetical protein
EBIIEENH_01182	gene	1260	N_91			
EBIIEENH_01182	CDS	1260	N_91			Nucleoprotein
EBIIEENH_01183	gene	156				
EBIIEENH_01183	CDS	156				hypothetical protein
EBIIEENH_01184	gene	43				
EBIIEENH_01184	misc_RNA	43				s2m
EBIIEENH_01185	gene	13218	1a_93			
EBIIEENH_01185	CDS	13218	1a_93			Replicase polyprotein 1a
EBIIEENH_01186	gene	82				
EBIIEENH_01186	misc_RNA	82				Corona_FSE
EBIIEENH_01187	gene	7788	rep_95			
EBIIEENH_01187	CDS	7788	rep_95			Replicase polyprotein 1ab
EBIIEENH_01188	gene	3822	S_93			
EBIIEENH_01188	CDS	3822	S_93			Spike glycoprotein
EBIIEENH_01189	gene	828	3a_93			
EBIIEENH_01189	CDS	828	3a_93			Protein 3a
EBIIEENH_01190	gene	669	M_93			
EBIIEENH_01190	CDS	669	M_93			Membrane protein
EBIIEENH_01191	gene	186				
EBIIEENH_01191	CDS	186				hypothetical protein
EBIIEENH_01192	gene	366	7a_93			
EBIIEENH_01192	CDS	366	7a_93			Protein 7a
EBIIEENH_01193	gene	132				
EBIIEENH_01193	CDS	132				hypothetical protein
EBIIEENH_01194	gene	366				
EBIIEENH_01194	CDS	366				hypothetical protein
EBIIEENH_01195	gene	1260	N_92			
EBIIEENH_01195	CDS	1260	N_92			Nucleoprotein
EBIIEENH_01196	gene	156				
EBIIEENH_01196	CDS	156				hypothetical protein
EBIIEENH_01197	gene	43				
EBIIEENH_01197	misc_RNA	43				s2m
EBIIEENH_01198	gene	13218	1a_94			
EBIIEENH_01198	CDS	13218	1a_94			Replicase polyprotein 1a
EBIIEENH_01199	gene	82				
EBIIEENH_01199	misc_RNA	82				Corona_FSE
EBIIEENH_01200	gene	7788	rep_96			
EBIIEENH_01200	CDS	7788	rep_96			Replicase polyprotein 1ab
EBIIEENH_01201	gene	3822	S_94			
EBIIEENH_01201	CDS	3822	S_94			Spike glycoprotein
EBIIEENH_01202	gene	828	3a_94			
EBIIEENH_01202	CDS	828	3a_94			Protein 3a
EBIIEENH_01203	gene	669	M_94			
EBIIEENH_01203	CDS	669	M_94			Membrane protein
EBIIEENH_01204	gene	186				
EBIIEENH_01204	CDS	186				hypothetical protein
EBIIEENH_01205	gene	366	7a_94			
EBIIEENH_01205	CDS	366	7a_94			Protein 7a
EBIIEENH_01206	gene	132				
EBIIEENH_01206	CDS	132				hypothetical protein
EBIIEENH_01207	gene	366				
EBIIEENH_01207	CDS	366				hypothetical protein
EBIIEENH_01208	gene	1260	N_93			
EBIIEENH_01208	CDS	1260	N_93			Nucleoprotein
EBIIEENH_01209	gene	156				
EBIIEENH_01209	CDS	156				hypothetical protein
EBIIEENH_01210	gene	43				
EBIIEENH_01210	misc_RNA	43				s2m
EBIIEENH_01211	gene	13218	1a_95			
EBIIEENH_01211	CDS	13218	1a_95			Replicase polyprotein 1a
EBIIEENH_01212	gene	82				
EBIIEENH_01212	misc_RNA	82				Corona_FSE
EBIIEENH_01213	gene	7788	rep_97			
EBIIEENH_01213	CDS	7788	rep_97			Replicase polyprotein 1ab
EBIIEENH_01214	gene	3822	S_95			
EBIIEENH_01214	CDS	3822	S_95			Spike glycoprotein
EBIIEENH_01215	gene	828	3a_95			
EBIIEENH_01215	CDS	828	3a_95			Protein 3a
EBIIEENH_01216	gene	669	M_95			
EBIIEENH_01216	CDS	669	M_95			Membrane protein
EBIIEENH_01217	gene	186				
EBIIEENH_01217	CDS	186				hypothetical protein
EBIIEENH_01218	gene	366	7a_95			
EBIIEENH_01218	CDS	366	7a_95			Protein 7a
EBIIEENH_01219	gene	132				
EBIIEENH_01219	CDS	132				hypothetical protein
EBIIEENH_01220	gene	366				
EBIIEENH_01220	CDS	366				hypothetical protein
EBIIEENH_01221	gene	1260	N_94			
EBIIEENH_01221	CDS	1260	N_94			Nucleoprotein
EBIIEENH_01222	gene	156				
EBIIEENH_01222	CDS	156				hypothetical protein
EBIIEENH_01223	gene	43				
EBIIEENH_01223	misc_RNA	43				s2m
EBIIEENH_01224	gene	3654	1a_96			
EBIIEENH_01224	CDS	3654	1a_96			Replicase polyprotein 1a
EBIIEENH_01225	gene	82				
EBIIEENH_01225	misc_RNA	82				Corona_FSE
EBIIEENH_01226	gene	1125	rep_98			
EBIIEENH_01226	CDS	1125	rep_98			Replicase polyprotein 1ab
EBIIEENH_01227	gene	3822	S_96			
EBIIEENH_01227	CDS	3822	S_96			Spike glycoprotein
EBIIEENH_01228	gene	828	3a_96			
EBIIEENH_01228	CDS	828	3a_96			Protein 3a
EBIIEENH_01229	gene	669	M_96			
EBIIEENH_01229	CDS	669	M_96			Membrane protein
EBIIEENH_01230	gene	186				
EBIIEENH_01230	CDS	186				hypothetical protein
EBIIEENH_01231	gene	366	7a_96			
EBIIEENH_01231	CDS	366	7a_96			Protein 7a
EBIIEENH_01232	gene	132				
EBIIEENH_01232	CDS	132				hypothetical protein
EBIIEENH_01233	gene	366				
EBIIEENH_01233	CDS	366				hypothetical protein
EBIIEENH_01234	gene	1260	N_95			
EBIIEENH_01234	CDS	1260	N_95			Nucleoprotein
EBIIEENH_01235	gene	1881	1a_97			
EBIIEENH_01235	CDS	1881	1a_97			Replicase polyprotein 1a
EBIIEENH_01236	gene	82				
EBIIEENH_01236	misc_RNA	82				Corona_FSE
EBIIEENH_01237	gene	7788	rep_99			
EBIIEENH_01237	CDS	7788	rep_99			Replicase polyprotein 1ab
EBIIEENH_01238	gene	3822	S_97			
EBIIEENH_01238	CDS	3822	S_97			Spike glycoprotein
EBIIEENH_01239	gene	669	M_97			
EBIIEENH_01239	CDS	669	M_97			Membrane protein
EBIIEENH_01240	gene	186				
EBIIEENH_01240	CDS	186				hypothetical protein
EBIIEENH_01241	gene	366	7a_97			
EBIIEENH_01241	CDS	366	7a_97			Protein 7a
EBIIEENH_01242	gene	132				
EBIIEENH_01242	CDS	132				hypothetical protein
EBIIEENH_01243	gene	960	N_96			
EBIIEENH_01243	CDS	960	N_96			Nucleoprotein
EBIIEENH_01244	gene	156				
EBIIEENH_01244	CDS	156				hypothetical protein
EBIIEENH_01245	gene	43				
EBIIEENH_01245	misc_RNA	43				s2m
EBIIEENH_01246	gene	13218	1a_98			
EBIIEENH_01246	CDS	13218	1a_98			Replicase polyprotein 1a
EBIIEENH_01247	gene	82				
EBIIEENH_01247	misc_RNA	82				Corona_FSE
EBIIEENH_01248	gene	7788	rep_100			
EBIIEENH_01248	CDS	7788	rep_100			Replicase polyprotein 1ab
EBIIEENH_01249	gene	3822	S_98			
EBIIEENH_01249	CDS	3822	S_98			Spike glycoprotein
EBIIEENH_01250	gene	828	3a_97			
EBIIEENH_01250	CDS	828	3a_97			Protein 3a
EBIIEENH_01251	gene	669	M_98			
EBIIEENH_01251	CDS	669	M_98			Membrane protein
EBIIEENH_01252	gene	186				
EBIIEENH_01252	CDS	186				hypothetical protein
EBIIEENH_01253	gene	366	7a_98			
EBIIEENH_01253	CDS	366	7a_98			Protein 7a
EBIIEENH_01254	gene	132				
EBIIEENH_01254	CDS	132				hypothetical protein
EBIIEENH_01255	gene	1260	N_97			
EBIIEENH_01255	CDS	1260	N_97			Nucleoprotein
EBIIEENH_01256	gene	156				
EBIIEENH_01256	CDS	156				hypothetical protein
EBIIEENH_01257	gene	43				
EBIIEENH_01257	misc_RNA	43				s2m
EBIIEENH_01258	gene	13215	1a_99			
EBIIEENH_01258	CDS	13215	1a_99			Replicase polyprotein 1a
EBIIEENH_01259	gene	82				
EBIIEENH_01259	misc_RNA	82				Corona_FSE
EBIIEENH_01260	gene	7788	rep_101			
EBIIEENH_01260	CDS	7788	rep_101			Replicase polyprotein 1ab
EBIIEENH_01261	gene	3822	S_99			
EBIIEENH_01261	CDS	3822	S_99			Spike glycoprotein
EBIIEENH_01262	gene	828	3a_98			
EBIIEENH_01262	CDS	828	3a_98			Protein 3a
EBIIEENH_01263	gene	669	M_99			
EBIIEENH_01263	CDS	669	M_99			Membrane protein
EBIIEENH_01264	gene	186				
EBIIEENH_01264	CDS	186				hypothetical protein
EBIIEENH_01265	gene	366	7a_99			
EBIIEENH_01265	CDS	366	7a_99			Protein 7a
EBIIEENH_01266	gene	132				
EBIIEENH_01266	CDS	132				hypothetical protein
EBIIEENH_01267	gene	366				
EBIIEENH_01267	CDS	366				hypothetical protein
EBIIEENH_01268	gene	1260	N_98			
EBIIEENH_01268	CDS	1260	N_98			Nucleoprotein
EBIIEENH_01269	gene	156				
EBIIEENH_01269	CDS	156				hypothetical protein
EBIIEENH_01270	gene	43				
EBIIEENH_01270	misc_RNA	43				s2m
EBIIEENH_01271	gene	13218	1a_100			
EBIIEENH_01271	CDS	13218	1a_100			Replicase polyprotein 1a
EBIIEENH_01272	gene	82				
EBIIEENH_01272	misc_RNA	82				Corona_FSE
EBIIEENH_01273	gene	7788	rep_102			
EBIIEENH_01273	CDS	7788	rep_102			Replicase polyprotein 1ab
EBIIEENH_01274	gene	3822	S_100			
EBIIEENH_01274	CDS	3822	S_100			Spike glycoprotein
EBIIEENH_01275	gene	828	3a_99			
EBIIEENH_01275	CDS	828	3a_99			Protein 3a
EBIIEENH_01276	gene	669	M_100			
EBIIEENH_01276	CDS	669	M_100			Membrane protein
EBIIEENH_01277	gene	186				
EBIIEENH_01277	CDS	186				hypothetical protein
EBIIEENH_01278	gene	366	7a_100			
EBIIEENH_01278	CDS	366	7a_100			Protein 7a
EBIIEENH_01279	gene	132				
EBIIEENH_01279	CDS	132				hypothetical protein
EBIIEENH_01280	gene	366				
EBIIEENH_01280	CDS	366				hypothetical protein
EBIIEENH_01281	gene	1260	N_99			
EBIIEENH_01281	CDS	1260	N_99			Nucleoprotein
EBIIEENH_01282	gene	156				
EBIIEENH_01282	CDS	156				hypothetical protein
EBIIEENH_01283	gene	43				
EBIIEENH_01283	misc_RNA	43				s2m
EBIIEENH_01284	gene	13218	1a_101			
EBIIEENH_01284	CDS	13218	1a_101			Replicase polyprotein 1a
EBIIEENH_01285	gene	82				
EBIIEENH_01285	misc_RNA	82				Corona_FSE
EBIIEENH_01286	gene	7788	rep_103			
EBIIEENH_01286	CDS	7788	rep_103			Replicase polyprotein 1ab
EBIIEENH_01287	gene	3822	S_101			
EBIIEENH_01287	CDS	3822	S_101			Spike glycoprotein
EBIIEENH_01288	gene	828	3a_100			
EBIIEENH_01288	CDS	828	3a_100			Protein 3a
EBIIEENH_01289	gene	669	M_101			
EBIIEENH_01289	CDS	669	M_101			Membrane protein
EBIIEENH_01290	gene	186				
EBIIEENH_01290	CDS	186				hypothetical protein
EBIIEENH_01291	gene	366	7a_101			
EBIIEENH_01291	CDS	366	7a_101			Protein 7a
EBIIEENH_01292	gene	132				
EBIIEENH_01292	CDS	132				hypothetical protein
EBIIEENH_01293	gene	366				
EBIIEENH_01293	CDS	366				hypothetical protein
EBIIEENH_01294	gene	1260	N_100			
EBIIEENH_01294	CDS	1260	N_100			Nucleoprotein
EBIIEENH_01295	gene	156				
EBIIEENH_01295	CDS	156				hypothetical protein
EBIIEENH_01296	gene	43				
EBIIEENH_01296	misc_RNA	43				s2m
EBIIEENH_01297	gene	10800	1a_102			
EBIIEENH_01297	CDS	10800	1a_102			Replicase polyprotein 1a
EBIIEENH_01298	gene	82				
EBIIEENH_01298	misc_RNA	82				Corona_FSE
EBIIEENH_01299	gene	7788	rep_104			
EBIIEENH_01299	CDS	7788	rep_104			Replicase polyprotein 1ab
EBIIEENH_01300	gene	3822	S_102			
EBIIEENH_01300	CDS	3822	S_102			Spike glycoprotein
EBIIEENH_01301	gene	828	3a_101			
EBIIEENH_01301	CDS	828	3a_101			Protein 3a
EBIIEENH_01302	gene	669	M_102			
EBIIEENH_01302	CDS	669	M_102			Membrane protein
EBIIEENH_01303	gene	186				
EBIIEENH_01303	CDS	186				hypothetical protein
EBIIEENH_01304	gene	366	7a_102			
EBIIEENH_01304	CDS	366	7a_102			Protein 7a
EBIIEENH_01305	gene	132				
EBIIEENH_01305	CDS	132				hypothetical protein
EBIIEENH_01306	gene	960	N_101			
EBIIEENH_01306	CDS	960	N_101			Nucleoprotein
EBIIEENH_01307	gene	156				
EBIIEENH_01307	CDS	156				hypothetical protein
EBIIEENH_01308	gene	43				
EBIIEENH_01308	misc_RNA	43				s2m
EBIIEENH_01309	gene	13218	1a_103			
EBIIEENH_01309	CDS	13218	1a_103			Replicase polyprotein 1a
EBIIEENH_01310	gene	82				
EBIIEENH_01310	misc_RNA	82				Corona_FSE
EBIIEENH_01311	gene	7788	rep_105			
EBIIEENH_01311	CDS	7788	rep_105			Replicase polyprotein 1ab
EBIIEENH_01312	gene	3822	S_103			
EBIIEENH_01312	CDS	3822	S_103			Spike glycoprotein
EBIIEENH_01313	gene	828	3a_102			
EBIIEENH_01313	CDS	828	3a_102			Protein 3a
EBIIEENH_01314	gene	669	M_103			
EBIIEENH_01314	CDS	669	M_103			Membrane protein
EBIIEENH_01315	gene	186				
EBIIEENH_01315	CDS	186				hypothetical protein
EBIIEENH_01316	gene	366	7a_103			
EBIIEENH_01316	CDS	366	7a_103			Protein 7a
EBIIEENH_01317	gene	132				
EBIIEENH_01317	CDS	132				hypothetical protein
EBIIEENH_01318	gene	366				
EBIIEENH_01318	CDS	366				hypothetical protein
EBIIEENH_01319	gene	1260	N_102			
EBIIEENH_01319	CDS	1260	N_102			Nucleoprotein
EBIIEENH_01320	gene	156				
EBIIEENH_01320	CDS	156				hypothetical protein
EBIIEENH_01321	gene	43				
EBIIEENH_01321	misc_RNA	43				s2m
EBIIEENH_01322	gene	13218	1a_104			
EBIIEENH_01322	CDS	13218	1a_104			Replicase polyprotein 1a
EBIIEENH_01323	gene	82				
EBIIEENH_01323	misc_RNA	82				Corona_FSE
EBIIEENH_01324	gene	7788	rep_106			
EBIIEENH_01324	CDS	7788	rep_106			Replicase polyprotein 1ab
EBIIEENH_01325	gene	3822	S_104			
EBIIEENH_01325	CDS	3822	S_104			Spike glycoprotein
EBIIEENH_01326	gene	828	3a_103			
EBIIEENH_01326	CDS	828	3a_103			Protein 3a
EBIIEENH_01327	gene	669	M_104			
EBIIEENH_01327	CDS	669	M_104			Membrane protein
EBIIEENH_01328	gene	186				
EBIIEENH_01328	CDS	186				hypothetical protein
EBIIEENH_01329	gene	366	7a_104			
EBIIEENH_01329	CDS	366	7a_104			Protein 7a
EBIIEENH_01330	gene	132				
EBIIEENH_01330	CDS	132				hypothetical protein
EBIIEENH_01331	gene	366				
EBIIEENH_01331	CDS	366				hypothetical protein
EBIIEENH_01332	gene	1260	N_103			
EBIIEENH_01332	CDS	1260	N_103			Nucleoprotein
EBIIEENH_01333	gene	141				
EBIIEENH_01333	CDS	141				hypothetical protein
EBIIEENH_01334	gene	43				
EBIIEENH_01334	misc_RNA	43				s2m
EBIIEENH_01335	gene	13218	1a_105			
EBIIEENH_01335	CDS	13218	1a_105			Replicase polyprotein 1a
EBIIEENH_01336	gene	82				
EBIIEENH_01336	misc_RNA	82				Corona_FSE
EBIIEENH_01337	gene	507	rep_107			
EBIIEENH_01337	CDS	507	rep_107			Replicase polyprotein 1ab
EBIIEENH_01338	gene	3822	S_105			
EBIIEENH_01338	CDS	3822	S_105			Spike glycoprotein
EBIIEENH_01339	gene	828	3a_104			
EBIIEENH_01339	CDS	828	3a_104			Protein 3a
EBIIEENH_01340	gene	669	M_105			
EBIIEENH_01340	CDS	669	M_105			Membrane protein
EBIIEENH_01341	gene	186				
EBIIEENH_01341	CDS	186				hypothetical protein
EBIIEENH_01342	gene	366	7a_105			
EBIIEENH_01342	CDS	366	7a_105			Protein 7a
EBIIEENH_01343	gene	132				
EBIIEENH_01343	CDS	132				hypothetical protein
EBIIEENH_01344	gene	960	N_104			
EBIIEENH_01344	CDS	960	N_104			Nucleoprotein
EBIIEENH_01345	gene	156				
EBIIEENH_01345	CDS	156				hypothetical protein
EBIIEENH_01346	gene	43				
EBIIEENH_01346	misc_RNA	43				s2m
EBIIEENH_01347	gene	3654	1a_106			
EBIIEENH_01347	CDS	3654	1a_106			Replicase polyprotein 1a
EBIIEENH_01348	gene	82				
EBIIEENH_01348	misc_RNA	82				Corona_FSE
EBIIEENH_01349	gene	7833	rep_108			
EBIIEENH_01349	CDS	7833	rep_108			Replicase polyprotein 1ab
EBIIEENH_01350	gene	3822	S_106			
EBIIEENH_01350	CDS	3822	S_106			Spike glycoprotein
EBIIEENH_01351	gene	828	3a_105			
EBIIEENH_01351	CDS	828	3a_105			Protein 3a
EBIIEENH_01352	gene	186				
EBIIEENH_01352	CDS	186				hypothetical protein
EBIIEENH_01353	gene	366	7a_106			
EBIIEENH_01353	CDS	366	7a_106			Protein 7a
EBIIEENH_01354	gene	132				
EBIIEENH_01354	CDS	132				hypothetical protein
EBIIEENH_01355	gene	366				
EBIIEENH_01355	CDS	366				hypothetical protein
EBIIEENH_01356	gene	1260	N_105			
EBIIEENH_01356	CDS	1260	N_105			Nucleoprotein
EBIIEENH_01357	gene	156				
EBIIEENH_01357	CDS	156				hypothetical protein
EBIIEENH_01358	gene	43				
EBIIEENH_01358	misc_RNA	43				s2m
EBIIEENH_01359	gene	13218	1a_107			
EBIIEENH_01359	CDS	13218	1a_107			Replicase polyprotein 1a
EBIIEENH_01360	gene	82				
EBIIEENH_01360	misc_RNA	82				Corona_FSE
EBIIEENH_01361	gene	7788	rep_109			
EBIIEENH_01361	CDS	7788	rep_109			Replicase polyprotein 1ab
EBIIEENH_01362	gene	3822	S_107			
EBIIEENH_01362	CDS	3822	S_107			Spike glycoprotein
EBIIEENH_01363	gene	828	3a_106			
EBIIEENH_01363	CDS	828	3a_106			Protein 3a
EBIIEENH_01364	gene	669	M_106			
EBIIEENH_01364	CDS	669	M_106			Membrane protein
EBIIEENH_01365	gene	186				
EBIIEENH_01365	CDS	186				hypothetical protein
EBIIEENH_01366	gene	366	7a_107			
EBIIEENH_01366	CDS	366	7a_107			Protein 7a
EBIIEENH_01367	gene	132				
EBIIEENH_01367	CDS	132				hypothetical protein
EBIIEENH_01368	gene	366				
EBIIEENH_01368	CDS	366				hypothetical protein
EBIIEENH_01369	gene	1260	N_106			
EBIIEENH_01369	CDS	1260	N_106			Nucleoprotein
EBIIEENH_01370	gene	156				
EBIIEENH_01370	CDS	156				hypothetical protein
EBIIEENH_01371	gene	43				
EBIIEENH_01371	misc_RNA	43				s2m
EBIIEENH_01372	gene	13218	1a_108			
EBIIEENH_01372	CDS	13218	1a_108			Replicase polyprotein 1a
EBIIEENH_01373	gene	82				
EBIIEENH_01373	misc_RNA	82				Corona_FSE
EBIIEENH_01374	gene	7788	rep_110			
EBIIEENH_01374	CDS	7788	rep_110			Replicase polyprotein 1ab
EBIIEENH_01375	gene	3822	S_108			
EBIIEENH_01375	CDS	3822	S_108			Spike glycoprotein
EBIIEENH_01376	gene	828	3a_107			
EBIIEENH_01376	CDS	828	3a_107			Protein 3a
EBIIEENH_01377	gene	669	M_107			
EBIIEENH_01377	CDS	669	M_107			Membrane protein
EBIIEENH_01378	gene	186				
EBIIEENH_01378	CDS	186				hypothetical protein
EBIIEENH_01379	gene	366	7a_108			
EBIIEENH_01379	CDS	366	7a_108			Protein 7a
EBIIEENH_01380	gene	132				
EBIIEENH_01380	CDS	132				hypothetical protein
EBIIEENH_01381	gene	366				
EBIIEENH_01381	CDS	366				hypothetical protein
EBIIEENH_01382	gene	1260	N_107			
EBIIEENH_01382	CDS	1260	N_107			Nucleoprotein
EBIIEENH_01383	gene	156				
EBIIEENH_01383	CDS	156				hypothetical protein
EBIIEENH_01384	gene	43				
EBIIEENH_01384	misc_RNA	43				s2m
EBIIEENH_01385	gene	13218	1a_109			
EBIIEENH_01385	CDS	13218	1a_109			Replicase polyprotein 1a
EBIIEENH_01386	gene	82				
EBIIEENH_01386	misc_RNA	82				Corona_FSE
EBIIEENH_01387	gene	7788	rep_111			
EBIIEENH_01387	CDS	7788	rep_111			Replicase polyprotein 1ab
EBIIEENH_01388	gene	3822	S_109			
EBIIEENH_01388	CDS	3822	S_109			Spike glycoprotein
EBIIEENH_01389	gene	828	3a_108			
EBIIEENH_01389	CDS	828	3a_108			Protein 3a
EBIIEENH_01390	gene	669	M_108			
EBIIEENH_01390	CDS	669	M_108			Membrane protein
EBIIEENH_01391	gene	186				
EBIIEENH_01391	CDS	186				hypothetical protein
EBIIEENH_01392	gene	366	7a_109			
EBIIEENH_01392	CDS	366	7a_109			Protein 7a
EBIIEENH_01393	gene	132				
EBIIEENH_01393	CDS	132				hypothetical protein
EBIIEENH_01394	gene	366				
EBIIEENH_01394	CDS	366				hypothetical protein
EBIIEENH_01395	gene	1260	N_108			
EBIIEENH_01395	CDS	1260	N_108			Nucleoprotein
EBIIEENH_01396	gene	156				
EBIIEENH_01396	CDS	156				hypothetical protein
EBIIEENH_01397	gene	43				
EBIIEENH_01397	misc_RNA	43				s2m
EBIIEENH_01398	gene	1881	1a_110			
EBIIEENH_01398	CDS	1881	1a_110			Replicase polyprotein 1a
EBIIEENH_01399	gene	82				
EBIIEENH_01399	misc_RNA	82				Corona_FSE
EBIIEENH_01400	gene	7788	rep_112			
EBIIEENH_01400	CDS	7788	rep_112			Replicase polyprotein 1ab
EBIIEENH_01401	gene	3822	S_110			
EBIIEENH_01401	CDS	3822	S_110			Spike glycoprotein
EBIIEENH_01402	gene	828	3a_109			
EBIIEENH_01402	CDS	828	3a_109			Protein 3a
EBIIEENH_01403	gene	669	M_109			
EBIIEENH_01403	CDS	669	M_109			Membrane protein
EBIIEENH_01404	gene	186				
EBIIEENH_01404	CDS	186				hypothetical protein
EBIIEENH_01405	gene	366	7a_110			
EBIIEENH_01405	CDS	366	7a_110			Protein 7a
EBIIEENH_01406	gene	132				
EBIIEENH_01406	CDS	132				hypothetical protein
EBIIEENH_01407	gene	960	N_109			
EBIIEENH_01407	CDS	960	N_109			Nucleoprotein
EBIIEENH_01408	gene	156				
EBIIEENH_01408	CDS	156				hypothetical protein
EBIIEENH_01409	gene	43				
EBIIEENH_01409	misc_RNA	43				s2m
EBIIEENH_01410	gene	13218	1a_111			
EBIIEENH_01410	CDS	13218	1a_111			Replicase polyprotein 1a
EBIIEENH_01411	gene	82				
EBIIEENH_01411	misc_RNA	82				Corona_FSE
EBIIEENH_01412	gene	7788	rep_113			
EBIIEENH_01412	CDS	7788	rep_113			Replicase polyprotein 1ab
EBIIEENH_01413	gene	3822	S_111			
EBIIEENH_01413	CDS	3822	S_111			Spike glycoprotein
EBIIEENH_01414	gene	828	3a_110			
EBIIEENH_01414	CDS	828	3a_110			Protein 3a
EBIIEENH_01415	gene	669	M_110			
EBIIEENH_01415	CDS	669	M_110			Membrane protein
EBIIEENH_01416	gene	186				
EBIIEENH_01416	CDS	186				hypothetical protein
EBIIEENH_01417	gene	366	7a_111			
EBIIEENH_01417	CDS	366	7a_111			Protein 7a
EBIIEENH_01418	gene	132				
EBIIEENH_01418	CDS	132				hypothetical protein
EBIIEENH_01419	gene	960	N_110			
EBIIEENH_01419	CDS	960	N_110			Nucleoprotein
EBIIEENH_01420	gene	156				
EBIIEENH_01420	CDS	156				hypothetical protein
EBIIEENH_01421	gene	43				
EBIIEENH_01421	misc_RNA	43				s2m
EBIIEENH_01422	gene	2256	1a_112			
EBIIEENH_01422	CDS	2256	1a_112			Replicase polyprotein 1a
EBIIEENH_01423	gene	82				
EBIIEENH_01423	misc_RNA	82				Corona_FSE
EBIIEENH_01424	gene	1125	rep_114			
EBIIEENH_01424	CDS	1125	rep_114			Replicase polyprotein 1ab
EBIIEENH_01425	gene	3822	S_112			
EBIIEENH_01425	CDS	3822	S_112			Spike glycoprotein
EBIIEENH_01426	gene	828	3a_111			
EBIIEENH_01426	CDS	828	3a_111			Protein 3a
EBIIEENH_01427	gene	669	M_111			
EBIIEENH_01427	CDS	669	M_111			Membrane protein
EBIIEENH_01428	gene	186				
EBIIEENH_01428	CDS	186				hypothetical protein
EBIIEENH_01429	gene	366	7a_112			
EBIIEENH_01429	CDS	366	7a_112			Protein 7a
EBIIEENH_01430	gene	132				
EBIIEENH_01430	CDS	132				hypothetical protein
EBIIEENH_01431	gene	366				
EBIIEENH_01431	CDS	366				hypothetical protein
EBIIEENH_01432	gene	1260	N_111			
EBIIEENH_01432	CDS	1260	N_111			Nucleoprotein
EBIIEENH_01433	gene	13218	1a_113			
EBIIEENH_01433	CDS	13218	1a_113			Replicase polyprotein 1a
EBIIEENH_01434	gene	82				
EBIIEENH_01434	misc_RNA	82				Corona_FSE
